customer_id,age,income,preferred_product,transactions_last_year,avg_spend,recency_days,loyalty_score
3022,49,42232,Toothbrush,1,7.41,69,63
3023,24,46630,Toothbrush,6,9.1,42,79
3024,38,44369,Mouthwash,12,8.09,86,79
3025,37,43261,Toothbrush,8,5.56,44,77
3026,43,45516,Whitening Kit,10,4.73,17,83
3027,21,57274,Toothbrush,9,10.1,20,83
3028,63,42714,Whitening Kit,12,6.45,107,67
3029,39,38111,Toothbrush,12,10.99,116,69
3030,32,41626,Toothpaste,10,0.95,76,67
3031,57,51952,Mouthwash,5,7.95,53,71
3032,38,61944,Toothpaste,7,9.64,44,69
3033,32,37462,Mouthwash,11,7.72,17,86
3034,39,46187,Whitening Kit,7,8.03,116,61
3035,45,49060,Mouthwash,11,8.93,27,83
3036,31,33089,Toothbrush,7,9.57,23,79
3037,44,45245,Toothbrush,7,9.01,118,65
3038,58,27411,Toothpaste,7,10.57,58,72
3039,57,23771,Mouthwash,8,6.32,69,76
3040,45,49400,Whitening Kit,10,11.68,113,67
3041,43,40393,Whitening Kit,2,4.92,56,69
3042,19,47427,Toothbrush,7,9.9,92,69
3043,42,44785,Whitening Kit,9,8.49,101,65
3044,20,33283,Toothbrush,6,13.1,94,65
3045,25,44456,Toothbrush,9,8.25,45,84
3046,61,30202,Toothbrush,5,9.22,29,74
3047,50,61691,Toothpaste,7,3.37,14,81
3048,59,28728,Toothpaste,5,9.64,8,77
3049,52,42650,Toothbrush,7,8.2,46,75
3050,23,32492,Toothbrush,8,9.34,27,84
3051,56,51845,Toothbrush,11,5.12,70,72
3052,40,41022,Whitening Kit,8,6.25,7,81
3053,42,38775,Toothbrush,8,7.95,26,80
3054,60,55238,Toothbrush,4,7.32,42,76
3055,36,45353,Mouthwash,9,8.18,30,80
3056,22,51199,Mouthwash,6,7.91,81,67
3057,28,33224,Mouthwash,9,6.26,6,88
3058,29,28142,Mouthwash,10,6.9,67,76
3059,27,46286,Toothbrush,6,5.63,83,73
3060,25,41173,Mouthwash,4,14.39,83,71
3061,41,52517,Whitening Kit,8,8.35,54,79
3062,45,44041,Whitening Kit,4,11.89,88,64
3063,58,47460,Mouthwash,14,4.9,92,78
3064,53,25519,Toothpaste,6,7.28,35,73
3065,54,67661,Whitening Kit,7,6.38,35,80
3066,38,43029,Whitening Kit,3,8.49,5,79
3067,25,53371,Mouthwash,7,8.01,102,62
3068,26,34966,Mouthwash,10,4.66,6,88
3069,64,48696,Toothbrush,9,8.69,119,65
3070,32,29365,Whitening Kit,7,8.17,93,64
3071,63,50424,Mouthwash,8,8.24,23,75
3072,57,40728,Mouthwash,7,10.38,109,62
3073,35,45350,Toothbrush,3,9.87,59,67
3074,59,53375,Whitening Kit,3,11.56,51,63
3075,37,30209,Mouthwash,12,8.35,62,83
3076,23,36786,Toothbrush,4,9.78,101,56
3077,29,50487,Mouthwash,10,7.02,32,81
3078,19,70178,Toothpaste,3,7.98,1,78
3079,24,43343,Toothpaste,9,8.95,49,81
3080,33,52093,Mouthwash,12,6.26,98,76
3081,20,43716,Whitening Kit,7,7.65,108,66
3082,62,68306,Toothpaste,7,4.3,28,79
3083,20,24033,Toothbrush,7,10.58,114,63
3084,44,46135,Mouthwash,17,10.66,71,82
3085,60,25493,Toothbrush,6,4.47,37,78
3086,57,14921,Toothpaste,6,10.39,29,76
3087,55,48569,Whitening Kit,11,9.92,19,90
3088,50,46673,Toothbrush,6,8.3,112,58
3089,45,41581,Toothpaste,8,8.31,119,65
3090,18,43725,Toothpaste,10,8.93,108,68
3091,25,82179,Toothpaste,11,4.22,19,86
3092,54,41901,Toothbrush,7,13.26,51,75
3093,49,51121,Toothpaste,10,2.08,84,72
3094,60,37207,Mouthwash,7,3.84,117,52
3095,54,48542,Toothpaste,4,10.15,15,83
3096,21,42141,Mouthwash,9,9.79,24,85
3097,47,40073,Whitening Kit,11,11.76,105,74
3098,23,66826,Mouthwash,9,7.76,61,74
3099,63,59126,Whitening Kit,9,5.19,53,76
3100,36,46640,Whitening Kit,4,7.66,72,63
3101,49,17349,Mouthwash,2,9.63,115,57
3102,26,40667,Whitening Kit,9,5.76,59,72
3103,29,77436,Mouthwash,12,4.83,7,85
3104,28,42232,Toothbrush,9,7.58,83,72
3105,63,58238,Whitening Kit,6,5.69,92,68
3106,33,62303,Mouthwash,8,7.07,76,72
3107,18,47627,Whitening Kit,9,5.96,90,72
3108,62,34898,Toothpaste,7,8.96,99,66
3109,38,15776,Mouthwash,14,6.38,68,82
3110,47,53209,Toothpaste,6,6.21,34,76
3111,30,35222,Whitening Kit,15,9.26,7,97
3112,51,47113,Whitening Kit,10,4.72,54,77
3113,21,30002,Toothbrush,10,5.24,91,69
3114,45,41817,Mouthwash,9,8.35,67,73
3115,55,45404,Toothpaste,7,5.31,97,74
3116,48,48223,Toothbrush,11,10.75,12,86
3117,44,31622,Whitening Kit,7,4.87,58,72
3118,22,59362,Whitening Kit,12,7.2,83,66
3119,42,37837,Toothbrush,13,5.33,52,81
3120,20,24906,Toothpaste,3,11.16,81,69
3121,50,43691,Whitening Kit,7,4.86,56,79
3122,21,45412,Whitening Kit,10,12.29,82,73
3123,42,46927,Mouthwash,7,7.71,3,86
3124,37,61345,Toothbrush,7,7.04,13,79
3125,51,42162,Whitening Kit,16,2.28,96,72
3126,43,43564,Toothpaste,8,11.66,63,81
3127,22,31761,Mouthwash,9,8.77,5,86
3128,52,54846,Toothbrush,9,4.45,25,78
3129,45,47211,Toothpaste,13,6.2,86,73
3130,46,39959,Whitening Kit,8,3.36,115,67
3131,26,22143,Toothbrush,4,5.56,115,58
3132,55,62332,Toothbrush,7,7.21,72,67
3133,23,30267,Toothpaste,9,11.59,52,77
3134,36,37904,Toothbrush,8,13.73,80,69
3135,61,49300,Toothpaste,6,8.83,96,62
3136,28,30641,Whitening Kit,3,3.61,5,78
3137,19,27077,Mouthwash,9,13.32,100,68
3138,64,19512,Toothpaste,6,3.07,59,69
3139,61,53651,Mouthwash,6,9.65,25,76
3140,61,38457,Toothbrush,8,7.66,80,67
3141,26,80127,Toothpaste,2,10.58,88,59
3142,38,33067,Whitening Kit,7,5.61,14,76
3143,41,33942,Toothpaste,3,10.09,77,67
3144,51,38215,Toothpaste,8,11.13,87,68
3145,39,47917,Toothpaste,5,8.53,52,73
3146,20,39357,Mouthwash,7,7.53,25,84
3147,29,52347,Mouthwash,9,10.05,91,73
3148,45,33256,Toothbrush,9,10.86,72,70
3149,47,28420,Toothbrush,12,6.34,56,78
3150,43,23421,Toothbrush,8,5.91,82,67
3151,38,18317,Toothbrush,5,5.89,37,75
3152,45,38783,Toothpaste,11,1.88,70,76
3153,43,41388,Mouthwash,7,9.83,6,81
3154,50,37422,Mouthwash,5,7.48,25,78
3155,38,59920,Mouthwash,10,6.79,20,83
3156,52,59736,Mouthwash,6,6.39,23,85
3157,51,40982,Toothbrush,3,8.59,57,69
3158,58,23472,Toothpaste,7,5.84,53,76
3159,64,38199,Mouthwash,14,9.74,59,80
3160,35,37802,Whitening Kit,7,6.56,118,58
3161,28,37114,Toothpaste,10,4.63,81,71
3162,40,36627,Whitening Kit,3,9.01,96,60
3163,39,37158,Toothpaste,9,5.33,61,69
3164,34,40361,Toothpaste,4,7.32,55,71
3165,22,37373,Toothpaste,8,9.84,80,73
3166,61,47499,Whitening Kit,6,7.62,101,69
3167,28,49324,Mouthwash,3,7.77,20,71
3168,47,34072,Mouthwash,6,6.4,3,79
3169,32,60252,Whitening Kit,10,7.92,65,80
3170,44,33239,Mouthwash,8,5.94,37,75
3171,52,25586,Toothbrush,9,8.82,35,78
3172,50,49569,Mouthwash,8,6.66,16,86
3173,37,35191,Toothbrush,9,7.03,112,65
3174,33,48855,Toothbrush,9,4.98,4,85
3175,51,16155,Toothbrush,10,8.79,3,87
3176,19,61709,Whitening Kit,3,6.14,108,64
3177,52,53067,Mouthwash,9,4.77,17,75
3178,57,26994,Mouthwash,8,6.2,44,81
3179,45,27254,Whitening Kit,10,9.54,63,79
3180,64,65067,Whitening Kit,9,8.95,106,71
3181,56,36151,Mouthwash,10,1.91,98,66
3182,23,34989,Whitening Kit,5,5.76,42,77
3183,26,17807,Whitening Kit,7,11.1,98,67
3184,37,40790,Toothbrush,8,10.64,17,81
3185,18,42267,Whitening Kit,4,4.37,24,82
3186,25,53585,Toothbrush,11,9.75,37,85
3187,40,28211,Toothpaste,3,3.9,2,81
3188,20,26756,Toothbrush,15,5.41,14,88
3189,21,50411,Toothbrush,9,4.82,10,85
3190,42,57080,Whitening Kit,6,9.35,15,81
3191,64,26146,Mouthwash,13,7.58,37,81
3192,55,57978,Toothpaste,13,8.77,58,82
3193,32,45450,Toothpaste,7,2.6,46,72
3194,38,58101,Toothpaste,8,9.71,53,67
3195,52,44157,Mouthwash,5,11.59,82,63
3196,63,14732,Toothpaste,5,8.1,56,65
3197,31,43176,Toothpaste,13,12.47,109,70
3198,53,57721,Mouthwash,7,9.68,13,81
3199,29,34275,Toothpaste,9,12.02,35,80
3200,34,40344,Whitening Kit,6,6.93,36,73
3201,56,42886,Whitening Kit,8,8.3,101,71
3202,26,10205,Toothbrush,6,5.8,74,66
3203,52,65056,Toothbrush,13,3.87,93,76
3204,30,34183,Toothbrush,6,5.47,34,75
3205,32,51068,Whitening Kit,7,8.21,24,79
3206,35,43959,Whitening Kit,10,4.35,53,76
3207,50,60091,Whitening Kit,6,7.78,27,75
3208,23,49872,Toothbrush,9,2.06,73,72
3209,44,42180,Toothbrush,9,6.67,73,72
3210,40,34277,Toothbrush,4,8.15,74,68
3211,44,54574,Toothbrush,4,5.74,12,78
3212,51,22518,Toothbrush,10,6.72,15,87
3213,63,52750,Toothbrush,12,7.45,3,93
3214,55,31811,Whitening Kit,13,6.53,28,91
3215,31,60027,Mouthwash,8,8.21,9,81
3216,53,46935,Mouthwash,12,3.27,39,86
3217,25,52729,Toothbrush,9,4.53,30,79
3218,52,45983,Mouthwash,6,4.94,57,72
3219,36,23971,Mouthwash,9,6.97,23,86
3220,47,34671,Whitening Kit,5,12.02,30,81
3221,31,53068,Toothbrush,12,8.95,64,77
3222,37,46999,Toothbrush,9,3.21,16,87
3223,42,59171,Mouthwash,14,8.02,36,85
3224,57,49839,Toothbrush,9,6.12,30,79
3225,41,33399,Toothbrush,5,6.36,46,76
3226,31,35447,Toothbrush,6,5.68,101,69
3227,43,46235,Toothbrush,5,6.8,80,68
3228,55,17231,Mouthwash,4,3.03,92,65
3229,40,65081,Toothpaste,5,7.19,118,62
3230,39,50300,Mouthwash,6,8.29,20,85
3231,36,59724,Whitening Kit,11,5.49,78,72
3232,63,26032,Toothpaste,6,6.18,109,63
3233,20,59934,Toothpaste,5,4.51,56,70
3234,59,71777,Toothpaste,9,6.49,93,70
3235,36,29149,Mouthwash,6,7.72,110,60
3236,26,54256,Whitening Kit,9,7.03,37,80
3237,45,45013,Mouthwash,15,9.14,83,80
3238,37,26466,Whitening Kit,8,9.89,81,73
3239,62,50914,Mouthwash,5,6.02,62,70
3240,24,55003,Mouthwash,7,6.92,65,73
3241,31,37786,Mouthwash,10,4.74,29,84
3242,26,58990,Toothpaste,9,6.29,93,75
3243,36,24998,Mouthwash,10,7.63,88,73
3244,64,27062,Whitening Kit,7,9.38,83,68
3245,31,46639,Whitening Kit,9,7.25,43,79
3246,55,45304,Whitening Kit,8,8.27,74,70
3247,53,36401,Toothpaste,10,4.16,36,84
3248,57,54715,Mouthwash,14,8.11,119,73
3249,34,51370,Mouthwash,4,5.33,17,76
3250,47,55297,Toothbrush,9,11.42,54,77
3251,26,43522,Toothpaste,11,12.04,17,95
3252,50,52230,Whitening Kit,10,11.36,32,83
3253,42,39652,Whitening Kit,7,5.2,16,84
3254,31,69645,Mouthwash,6,9.14,51,74
3255,28,35249,Whitening Kit,7,1.27,116,72
3256,52,70263,Mouthwash,9,10.18,59,75
3257,58,45418,Mouthwash,8,7.41,110,63
3258,31,28493,Toothbrush,12,2.94,23,88
3259,47,61416,Toothpaste,9,9.0,16,84
3260,58,46510,Mouthwash,7,6.63,32,80
3261,21,55213,Mouthwash,6,6.62,66,66
3262,21,59686,Mouthwash,9,8.82,104,64
3263,45,49055,Toothbrush,9,9.99,70,70
3264,25,37893,Mouthwash,8,8.17,74,66
3265,19,56708,Toothpaste,4,1.75,98,59
3266,58,45009,Toothpaste,4,8.16,62,71
3267,63,53230,Whitening Kit,6,4.9,30,77
3268,39,19155,Toothpaste,8,8.7,115,63
3269,58,50363,Whitening Kit,3,8.3,36,72
3270,33,37336,Toothpaste,5,6.68,6,85
3271,46,64839,Whitening Kit,8,7.13,45,75
3272,47,52477,Mouthwash,6,2.86,33,75
3273,29,47878,Toothbrush,7,11.37,5,81
3274,52,50835,Toothbrush,6,8.13,56,72
3275,28,33018,Toothbrush,8,7.95,28,80
3276,63,64479,Mouthwash,8,8.06,7,82
3277,38,68896,Toothbrush,10,2.79,110,74
3278,38,49714,Toothpaste,9,9.74,59,74
3279,22,64084,Whitening Kit,16,6.27,19,88
3280,37,38170,Mouthwash,10,7.57,62,71
3281,54,35434,Toothbrush,6,5.77,43,73
3282,20,45491,Toothpaste,8,4.21,50,79
3283,61,50219,Toothpaste,5,5.91,114,63
3284,50,40272,Mouthwash,9,6.79,90,69
3285,26,51453,Mouthwash,10,7.24,53,77
3286,26,48676,Toothbrush,11,6.01,102,73
3287,21,33020,Whitening Kit,7,7.0,38,77
3288,52,51225,Toothbrush,4,6.51,103,62
3289,34,55362,Toothbrush,5,3.84,17,79
3290,51,47057,Mouthwash,6,7.18,83,67
3291,41,58831,Toothbrush,14,7.18,27,87
3292,49,30391,Toothbrush,10,5.52,37,76
3293,18,50615,Whitening Kit,8,9.59,7,90
3294,25,30956,Toothpaste,9,7.24,38,80
3295,62,31631,Toothpaste,7,8.24,81,69
3296,40,37428,Whitening Kit,14,5.11,29,93
3297,64,33695,Toothpaste,9,5.58,51,75
3298,57,38424,Toothbrush,5,6.58,108,60
3299,29,42430,Whitening Kit,9,4.24,103,73
3300,29,55045,Whitening Kit,6,2.67,108,61
3301,63,41146,Mouthwash,8,10.69,81,73
3302,64,25972,Toothpaste,9,5.86,15,83
3303,32,58680,Mouthwash,9,6.95,16,83
3304,58,34954,Toothbrush,6,8.03,97,65
3305,36,44295,Whitening Kit,5,6.79,11,86
3306,43,50358,Toothbrush,20,4.49,33,99
3307,46,47395,Toothpaste,4,9.93,96,62
3308,39,58130,Mouthwash,6,6.13,109,61
3309,57,50748,Toothpaste,8,8.92,92,71
3310,38,34664,Toothbrush,3,10.99,20,71
3311,55,71142,Mouthwash,6,4.22,113,64
3312,37,47332,Toothpaste,8,9.51,29,81
3313,46,43231,Toothbrush,8,7.74,16,83
3314,21,56567,Toothpaste,5,5.22,94,64
3315,24,47993,Whitening Kit,9,8.56,17,84
3316,45,49790,Mouthwash,5,7.76,57,72
3317,45,74906,Mouthwash,8,5.97,78,71
3318,21,41698,Mouthwash,4,12.26,88,64
3319,39,41186,Whitening Kit,9,8.46,37,79
3320,29,46398,Mouthwash,8,4.77,77,70
3321,62,57858,Whitening Kit,9,8.32,18,83
3322,20,26921,Mouthwash,8,7.04,71,70
3323,39,21413,Toothpaste,9,4.67,49,77
3324,61,37954,Toothpaste,9,6.92,11,83
3325,19,25392,Toothpaste,14,8.47,57,81
3326,41,39902,Toothpaste,11,5.18,81,72
3327,51,51029,Whitening Kit,10,4.01,19,82
3328,44,34311,Toothbrush,7,4.06,70,72
3329,58,27878,Toothbrush,11,4.19,116,66
3330,18,45832,Toothpaste,8,8.84,82,67
3331,25,55350,Toothbrush,8,8.52,53,78
3332,40,24660,Toothbrush,8,5.2,10,83
3333,55,54842,Mouthwash,6,6.96,1,84
3334,23,54807,Whitening Kit,11,4.22,1,85
3335,39,56449,Toothpaste,6,5.88,47,78
3336,42,59621,Toothbrush,8,5.84,102,69
3337,35,71424,Toothbrush,9,8.25,27,78
3338,34,40726,Toothpaste,6,10.44,25,78
3339,29,46314,Mouthwash,6,4.77,90,65
3340,23,40002,Toothpaste,10,5.43,103,70
3341,43,45023,Mouthwash,11,8.18,10,86
3342,44,63394,Toothbrush,9,3.9,36,80
3343,25,28859,Whitening Kit,10,5.21,46,82
3344,36,34667,Mouthwash,4,9.64,8,75
3345,59,61526,Mouthwash,5,10.56,97,64
3346,18,57240,Toothpaste,7,5.17,62,72
3347,46,40642,Toothbrush,9,5.43,29,82
3348,62,55252,Whitening Kit,8,9.17,53,71
3349,52,49094,Toothpaste,5,9.9,98,62
3350,57,63003,Toothpaste,11,6.74,91,73
3351,31,45894,Whitening Kit,7,5.73,115,62
3352,52,57307,Toothbrush,6,8.76,106,66
3353,62,76704,Whitening Kit,6,8.29,4,82
3354,37,52177,Toothpaste,11,7.31,49,81
3355,30,45591,Toothpaste,9,11.99,112,70
3356,55,53669,Mouthwash,9,8.02,69,73
3357,63,40616,Whitening Kit,13,4.56,42,85
3358,25,73655,Whitening Kit,4,8.45,118,55
3359,60,47160,Whitening Kit,11,5.69,75,80
3360,37,41724,Toothpaste,15,6.98,65,83
3361,50,34971,Toothbrush,13,9.32,77,76
3362,43,58166,Toothpaste,11,9.56,84,71
3363,56,55406,Mouthwash,9,0.03,34,82
3364,38,39031,Toothpaste,4,5.98,97,56
3365,59,51917,Toothpaste,11,6.14,14,87
3366,60,26897,Toothpaste,10,7.39,53,81
3367,58,47219,Mouthwash,5,5.2,76,68
3368,26,50433,Whitening Kit,9,6.68,75,67
3369,41,65487,Toothbrush,7,7.21,1,81
3370,54,35750,Toothbrush,8,3.21,110,60
3371,58,29659,Mouthwash,4,6.98,8,75
3372,34,34254,Whitening Kit,5,9.84,18,73
3373,41,28961,Whitening Kit,7,4.32,5,83
3374,38,61039,Mouthwash,9,7.77,95,64
3375,56,63583,Toothpaste,9,7.63,67,73
3376,58,48842,Whitening Kit,4,2.91,22,74
3377,56,59655,Toothbrush,7,6.56,6,78
3378,30,46607,Mouthwash,6,7.22,88,60
3379,28,43858,Toothbrush,12,10.57,27,80
3380,63,41003,Toothpaste,9,6.53,85,75
3381,36,41275,Mouthwash,10,8.39,37,81
3382,28,26426,Toothbrush,10,5.69,117,66
3383,30,48171,Toothbrush,9,8.2,98,72
3384,63,44515,Toothpaste,8,9.64,35,82
3385,62,53944,Mouthwash,10,3.31,36,83
3386,18,46122,Whitening Kit,7,7.81,61,71
3387,57,43047,Whitening Kit,10,8.79,119,64
3388,61,34545,Toothbrush,11,7.13,90,73
3389,36,45865,Toothpaste,9,8.07,1,92
3390,29,53858,Toothbrush,13,9.35,48,82
3391,25,31279,Toothpaste,5,4.05,83,62
3392,25,46049,Whitening Kit,6,8.44,90,69
3393,62,47796,Toothbrush,8,10.44,87,65
3394,29,36383,Toothbrush,7,6.4,104,65
3395,50,37945,Toothpaste,10,5.9,98,67
3396,62,47767,Mouthwash,3,5.89,91,59
3397,43,31398,Toothpaste,6,8.22,67,72
3398,56,49199,Mouthwash,6,11.04,110,63
3399,45,34255,Whitening Kit,10,12.68,103,67
3400,22,57754,Toothbrush,10,11.42,77,74
3401,25,73053,Toothbrush,9,6.64,39,83
3402,42,34670,Toothpaste,4,5.35,80,66
3403,44,51410,Toothpaste,9,3.65,3,84
3404,63,36279,Whitening Kit,5,8.62,26,78
3405,40,57491,Whitening Kit,9,14.84,69,78
3406,47,29816,Mouthwash,3,8.02,55,64
3407,62,50767,Whitening Kit,15,8.36,3,91
3408,64,34524,Whitening Kit,2,7.39,56,64
3409,40,42516,Whitening Kit,5,8.89,28,76
3410,64,32627,Whitening Kit,9,5.94,111,66
3411,37,54868,Mouthwash,7,8.31,116,59
3412,35,34956,Whitening Kit,7,6.75,43,76
3413,35,51623,Mouthwash,8,8.69,30,80
3414,19,40870,Toothpaste,4,7.47,87,62
3415,21,43626,Toothbrush,9,8.8,18,79
3416,47,46773,Toothpaste,10,5.22,5,88
3417,50,35858,Whitening Kit,6,10.22,86,65
3418,53,47524,Toothbrush,8,9.93,109,69
3419,35,63364,Whitening Kit,10,6.75,61,77
3420,54,35662,Whitening Kit,9,6.09,1,85
3421,36,59061,Toothpaste,7,4.34,64,74
3422,64,62977,Whitening Kit,9,4.59,91,68
3423,45,35206,Toothpaste,8,6.52,14,81
3424,57,27539,Whitening Kit,11,7.89,41,80
3425,37,48623,Mouthwash,12,8.0,73,74
3426,50,38431,Toothbrush,7,11.86,68,72
3427,29,67423,Toothpaste,10,6.22,53,81
3428,32,45417,Toothpaste,9,5.97,89,72
3429,58,35373,Toothbrush,9,7.27,31,82
3430,56,31234,Toothpaste,7,5.21,59,67
3431,19,58078,Toothbrush,4,11.32,96,67
3432,46,38145,Mouthwash,10,11.98,66,78
3433,58,45525,Whitening Kit,5,9.48,112,64
3434,27,56469,Mouthwash,9,9.83,37,75
3435,19,39188,Whitening Kit,7,7.1,116,62
3436,28,44448,Toothbrush,11,9.18,50,83
3437,30,44801,Mouthwash,12,10.62,66,78
3438,27,53199,Whitening Kit,8,6.7,14,84
3439,31,52088,Toothbrush,7,11.08,15,82
3440,35,42358,Whitening Kit,5,7.44,25,75
3441,26,45763,Toothpaste,8,7.25,74,73
3442,56,40538,Toothpaste,7,5.31,92,66
3443,45,27268,Toothbrush,10,8.05,112,65
3444,20,48091,Whitening Kit,3,10.3,8,80
3445,37,67706,Toothpaste,7,1.85,58,75
3446,23,34395,Mouthwash,9,8.36,56,76
3447,44,35723,Whitening Kit,11,9.31,117,61
3448,19,34551,Whitening Kit,4,7.8,14,78
3449,46,53695,Toothpaste,3,2.58,84,63
3450,55,50381,Toothpaste,7,4.1,42,77
3451,20,43097,Toothbrush,9,7.3,13,86
3452,33,33983,Whitening Kit,12,3.32,19,89
3453,47,46108,Mouthwash,9,14.21,34,79
3454,57,26224,Toothpaste,16,10.74,90,77
3455,19,46721,Whitening Kit,7,4.91,101,72
3456,34,55458,Toothpaste,10,9.68,46,78
3457,58,29985,Toothbrush,8,9.18,88,68
3458,29,26609,Whitening Kit,7,6.59,117,59
3459,52,63953,Whitening Kit,10,9.96,55,75
3460,60,37658,Toothbrush,7,2.28,85,70
3461,18,58631,Mouthwash,9,6.65,64,78
3462,62,43152,Toothpaste,7,6.19,57,75
3463,32,43056,Toothbrush,8,11.99,88,68
3464,43,50260,Whitening Kit,9,5.1,72,74
3465,54,34392,Toothbrush,9,9.21,64,73
3466,38,46589,Whitening Kit,4,5.78,97,57
3467,48,40422,Toothbrush,5,10.16,5,78
3468,42,29154,Mouthwash,9,6.42,89,69
3469,40,49049,Whitening Kit,8,4.46,43,77
3470,41,41840,Toothbrush,9,7.43,104,68
3471,55,43115,Mouthwash,3,9.61,17,74
3472,45,30478,Mouthwash,5,8.81,89,65
3473,38,64096,Toothpaste,8,3.77,106,64
3474,60,55520,Whitening Kit,4,3.5,46,74
3475,35,56569,Toothpaste,5,5.89,33,75
3476,53,41334,Mouthwash,4,5.04,69,68
3477,52,24249,Toothpaste,13,5.24,15,87
3478,62,68435,Toothpaste,9,6.35,42,83
3479,26,44266,Toothbrush,9,8.98,15,82
3480,55,36014,Toothpaste,5,6.81,65,70
3481,47,50001,Mouthwash,7,4.54,63,77
3482,61,59005,Toothpaste,5,5.21,56,68
3483,51,44723,Whitening Kit,14,8.61,43,88
3484,49,60342,Toothbrush,8,7.22,82,71
3485,20,57995,Mouthwash,8,5.72,70,79
3486,20,32083,Toothpaste,6,9.08,34,74
3487,45,36914,Whitening Kit,6,9.52,66,70
3488,61,56490,Mouthwash,7,9.41,81,65
3489,32,12448,Toothpaste,9,7.25,118,66
3490,58,43206,Toothbrush,2,5.25,69,64
3491,40,27830,Toothpaste,12,6.94,20,84
3492,57,39281,Mouthwash,8,5.73,14,82
3493,28,41414,Mouthwash,6,0.92,76,70
3494,49,40701,Mouthwash,9,6.91,68,77
3495,53,38372,Whitening Kit,14,2.13,41,88
3496,50,31834,Toothpaste,5,5.69,59,69
3497,41,72502,Toothpaste,3,6.04,50,72
3498,56,67409,Toothpaste,5,11.36,74,70
3499,51,31055,Toothbrush,12,4.54,39,85
3500,45,63985,Whitening Kit,7,8.08,30,79
3501,54,40206,Whitening Kit,3,6.71,37,71
3502,24,46550,Toothbrush,11,8.65,47,79
3503,21,44240,Whitening Kit,6,5.84,90,69
3504,54,37083,Toothbrush,9,3.55,45,78
3505,18,56806,Mouthwash,4,7.77,110,68
3506,18,46510,Mouthwash,6,7.54,57,72
3507,64,39281,Whitening Kit,7,7.97,4,85
3508,37,29344,Mouthwash,10,6.75,6,93
3509,36,34276,Mouthwash,6,6.61,15,83
3510,46,25303,Mouthwash,6,9.51,109,63
3511,27,45146,Toothpaste,8,9.28,45,79
3512,35,30640,Mouthwash,9,5.49,82,71
3513,45,41813,Toothpaste,7,7.13,81,69
3514,52,61441,Toothbrush,7,4.5,60,72
3515,60,59391,Toothbrush,15,8.92,97,76
3516,64,44612,Toothbrush,12,8.66,100,75
3517,48,43954,Toothbrush,4,11.04,107,59
3518,44,67558,Toothbrush,8,9.34,89,69
3519,28,51249,Mouthwash,8,7.95,115,69
3520,55,41066,Mouthwash,8,13.95,28,82
3521,22,27887,Mouthwash,7,8.37,77,67
3522,25,49726,Toothbrush,4,8.89,32,79
3523,51,54951,Toothbrush,8,2.97,48,73
3524,29,37420,Toothpaste,7,9.53,19,74
3525,55,48494,Whitening Kit,6,13.54,31,79
3526,18,40637,Mouthwash,7,8.22,79,72
3527,48,42791,Whitening Kit,8,9.46,60,72
3528,21,15146,Toothbrush,6,10.27,44,76
3529,62,42338,Toothbrush,10,12.01,23,85
3530,22,56632,Toothbrush,10,9.02,104,67
3531,47,37423,Whitening Kit,9,3.54,27,83
3532,41,45630,Toothpaste,12,8.07,118,70
3533,20,35928,Toothbrush,8,9.44,1,86
3534,28,49325,Toothpaste,11,9.24,22,85
3535,62,42401,Toothpaste,9,7.12,8,89
3536,21,33729,Mouthwash,8,6.58,69,74
3537,43,60990,Whitening Kit,12,6.6,24,88
3538,44,56147,Toothbrush,8,7.13,33,82
3539,63,37741,Toothpaste,7,7.83,12,77
3540,60,50973,Whitening Kit,3,8.86,4,72
3541,44,51448,Whitening Kit,6,8.44,64,74
3542,59,52707,Toothbrush,9,6.42,79,71
3543,23,24668,Mouthwash,9,4.53,60,77
3544,32,57079,Mouthwash,10,8.45,9,84
3545,47,38163,Toothpaste,13,6.78,42,89
3546,59,40706,Mouthwash,7,11.52,53,76
3547,54,76654,Mouthwash,4,9.78,77,67
3548,54,48622,Mouthwash,12,8.35,74,82
3549,59,40364,Whitening Kit,6,5.61,60,71
3550,54,18536,Toothbrush,7,4.12,106,70
3551,52,61677,Whitening Kit,5,7.51,14,77
3552,40,28857,Whitening Kit,6,7.87,51,76
3553,23,32958,Toothbrush,9,3.16,115,67
3554,21,41023,Whitening Kit,5,8.68,65,70
3555,35,61996,Toothpaste,7,7.62,27,80
3556,26,54278,Toothpaste,10,0.82,22,83
3557,46,43105,Whitening Kit,6,5.36,22,73
3558,30,48699,Mouthwash,6,5.53,90,63
3559,64,37795,Whitening Kit,6,4.45,64,76
3560,34,46675,Mouthwash,7,8.47,24,82
3561,62,45880,Whitening Kit,13,11.97,30,87
3562,49,56625,Toothpaste,6,8.66,40,80
3563,39,56606,Mouthwash,8,9.08,81,70
3564,21,50927,Toothpaste,8,5.56,23,77
3565,22,40651,Whitening Kit,8,8.77,10,84
3566,54,53901,Toothbrush,7,7.04,33,77
3567,58,43896,Mouthwash,12,7.5,72,80
3568,30,32017,Mouthwash,5,5.99,5,80
3569,51,40160,Whitening Kit,3,3.55,98,62
3570,62,46014,Whitening Kit,9,9.8,115,66
3571,39,55922,Mouthwash,12,7.9,27,87
3572,40,42797,Toothbrush,10,6.93,62,73
3573,20,30489,Whitening Kit,8,12.06,95,66
